accession	W	M	start	end	count	idr_frac	p_window_meet	q_window_meet_global	ptm_count	is_candidate_window	is_idr_localized	region_label	is_significant_q10
Q99877	15	2	50	64	5	0.0666666666666666	0.995004995004995	1.0	5	True	False	ORD	False
Q99877	15	2	51	65	5	0.0666666666666666	0.991008991008991	1.0	5	True	False	ORD	False
Q99877	15	2	52	66	5	0.0666666666666666	0.992007992007992	1.0	5	True	False	ORD	False
Q99877	15	2	53	67	5	0.0666666666666666	0.992007992007992	1.0	5	True	False	ORD	False
Q99877	15	2	54	68	5	0.0666666666666666	0.995004995004995	1.0	5	True	False	ORD	False
Q99877	15	2	55	69	5	0.0666666666666666	0.989010989010989	1.0	5	True	False	ORD	False
Q99877	15	2	56	70	5	0.0666666666666666	0.993006993006993	1.0	5	True	False	ORD	False
Q99877	15	2	57	71	6	0.0	0.993006993006993	1.0	6	True	False	ORD	False
Q99877	15	2	58	72	7	0.0	0.988011988011988	1.0	7	True	False	ORD	False
Q99877	15	2	59	73	7	0.0	0.992007992007992	1.0	7	True	False	ORD	False
Q99877	15	2	60	74	6	0.0	0.993006993006993	1.0	6	True	False	ORD	False
Q99877	15	2	61	75	5	0.0	0.991008991008991	1.0	5	True	False	ORD	False
Q99877	15	2	62	76	5	0.0	0.992007992007992	1.0	5	True	False	ORD	False
Q99877	15	2	63	77	5	0.0	0.991008991008991	1.0	5	True	False	ORD	False
Q99877	15	2	64	78	6	0.0	0.993006993006993	1.0	6	True	False	ORD	False
Q99877	15	2	65	79	6	0.0	0.993006993006993	1.0	6	True	False	ORD	False
Q99877	15	2	66	80	6	0.0	0.992007992007992	1.0	6	True	False	ORD	False
Q99877	15	2	67	81	6	0.0	0.994005994005994	1.0	6	True	False	ORD	False
Q99877	15	2	68	82	6	0.0	0.992007992007992	1.0	6	True	False	ORD	False
Q99877	15	2	69	83	6	0.0	0.993006993006993	1.0	6	True	False	ORD	False
Q99877	15	2	70	84	6	0.0666666666666666	0.998001998001998	1.0	6	True	False	ORD	False
Q99877	15	2	71	85	6	0.0666666666666666	0.995004995004995	1.0	6	True	False	ORD	False
Q99877	15	2	72	86	5	0.0666666666666666	0.996003996003996	1.0	5	True	False	ORD	False
Q99877	15	2	73	87	4	0.1333333333333333	0.997002997002997	1.0	4	True	False	ORD	False
Q99877	15	2	74	88	3	0.1333333333333333	0.997002997002997	1.0	3	True	False	ORD	False
Q99877	15	2	75	89	4	0.2	0.996003996003996	1.0	4	True	False	ORD	False
Q99877	15	2	76	90	5	0.2666666666666666	0.996003996003996	1.0	5	True	False	ORD	False
Q99877	15	2	77	91	4	0.3333333333333333	0.997002997002997	1.0	4	True	False	ORD	False
Q99877	15	2	78	92	3	0.3333333333333333	0.998001998001998	1.0	3	True	False	ORD	False
Q99877	15	2	79	93	2	0.3333333333333333	0.998001998001998	1.0	2	True	False	ORD	False
Q99877	15	2	80	94	2	0.3333333333333333	0.999000999000999	1.0	2	True	False	ORD	False
Q99877	15	2	81	95	2	0.3333333333333333	0.998001998001998	1.0	2	True	False	ORD	False
Q99877	15	2	82	96	2	0.3333333333333333	0.999000999000999	1.0	2	True	False	ORD	False
Q99877	15	2	83	97	2	0.3333333333333333	0.999000999000999	1.0	2	True	False	ORD	False
Q99877	15	2	84	98	2	0.3333333333333333	0.999000999000999	1.0	2	True	False	ORD	False
Q99877	15	2	85	99	2	0.2666666666666666	0.997002997002997	1.0	2	True	False	ORD	False
Q99877	15	2	86	100	2	0.2666666666666666	0.996003996003996	1.0	2	True	False	ORD	False
Q99877	15	2	87	101	2	0.3333333333333333	0.997002997002997	1.0	2	True	False	ORD	False
Q99877	15	2	88	102	2	0.2666666666666666	0.996003996003996	1.0	2	True	False	ORD	False
Q99877	15	2	89	103	2	0.2666666666666666	0.996003996003996	1.0	2	True	False	ORD	False
Q99877	15	2	105	119	2	0.1333333333333333	0.999000999000999	1.0	2	True	False	ORD	False
Q99877	15	2	106	120	3	0.0666666666666666	0.996003996003996	1.0	3	True	False	ORD	False
Q99877	15	2	107	121	3	0.1333333333333333	0.997002997002997	1.0	3	True	False	ORD	False
Q99877	15	2	108	122	3	0.1333333333333333	0.998001998001998	1.0	3	True	False	ORD	False
Q99877	15	2	109	123	3	0.0666666666666666	0.995004995004995	1.0	3	True	False	ORD	False
Q99877	15	2	110	124	3	0.0666666666666666	0.991008991008991	1.0	3	True	False	ORD	False
Q99877	15	2	111	125	3	0.0666666666666666	0.988011988011988	1.0	3	True	False	ORD	False
Q99877	15	2	112	126	3	0.0666666666666666	0.987012987012987	1.0	3	True	False	ORD	False
Q99877	15	2	113	127	3	0.0666666666666666	0.987012987012987	1.0	3	True	False	ORD	False
Q99877	15	2	114	128	3	0.0666666666666666	0.993006993006993	1.0	3	True	False	ORD	False
Q99877	15	2	115	129	3	0.0666666666666666	0.993006993006993	1.0	3	True	False	ORD	False
Q99877	15	2	116	130	3	0.0666666666666666	0.992007992007992	1.0	3	True	False	ORD	False
Q99877	15	2	117	131	3	0.0666666666666666	0.993006993006993	1.0	3	True	False	ORD	False
Q99877	15	2	118	132	3	0.0666666666666666	0.994005994005994	1.0	3	True	False	ORD	False
Q99877	15	2	119	133	2	0.0666666666666666	0.993006993006993	1.0	2	True	False	ORD	False
Q99877	15	2	130	144	2	0.0	0.992007992007992	1.0	2	True	False	ORD	False
Q99877	15	2	131	145	3	0.0	0.989010989010989	1.0	3	True	False	ORD	False
Q99877	15	2	132	146	4	0.0	0.989010989010989	1.0	4	True	False	ORD	False
Q99877	15	2	133	147	4	0.0	0.993006993006993	1.0	4	True	False	ORD	False
Q99877	15	2	134	148	4	0.0	0.994005994005994	1.0	4	True	False	ORD	False
Q99877	15	2	135	149	4	0.0	0.994005994005994	1.0	4	True	False	ORD	False
Q99877	15	2	136	150	4	0.0	0.989010989010989	1.0	4	True	False	ORD	False
Q99877	15	2	137	151	4	0.0	0.989010989010989	1.0	4	True	False	ORD	False
Q99877	15	2	138	152	4	0.0	0.988011988011988	1.0	4	True	False	ORD	False
Q99877	15	2	139	153	4	0.0	0.99000999000999	1.0	4	True	False	ORD	False
Q99877	15	2	140	154	5	0.0	0.993006993006993	1.0	5	True	False	ORD	False
Q99877	15	2	141	155	6	0.0	0.996003996003996	1.0	6	True	False	ORD	False
Q99877	15	2	142	156	7	0.0	0.995004995004995	1.0	7	True	False	ORD	False
Q99877	15	2	143	157	8	0.0	0.995004995004995	1.0	8	True	False	ORD	False
Q99877	15	2	144	158	8	0.0	0.996003996003996	1.0	8	True	False	ORD	False
Q99877	15	2	145	159	8	0.0	0.994005994005994	1.0	8	True	False	ORD	False
Q99877	15	2	146	160	7	0.0	0.995004995004995	1.0	7	True	False	ORD	False
Q99877	15	2	147	161	6	0.0	0.993006993006993	1.0	6	True	False	ORD	False
Q99877	15	2	148	162	6	0.0	0.989010989010989	1.0	6	True	False	ORD	False
Q99877	15	2	149	163	7	0.0666666666666666	0.991008991008991	1.0	7	True	False	ORD	False
Q99877	15	2	150	164	8	0.1333333333333333	0.992007992007992	1.0	8	True	False	ORD	False
Q99877	15	2	151	165	9	0.2	0.997002997002997	1.0	9	True	False	ORD	False
Q99877	15	2	152	166	10	0.2666666666666666	0.998001998001998	1.0	10	True	False	ORD	False
Q99877	15	2	153	167	11	0.3333333333333333	0.998001998001998	1.0	11	True	False	ORD	False
Q99877	15	2	154	168	11	0.3333333333333333	0.998001998001998	1.0	11	True	False	ORD	False
Q99877	15	2	155	169	10	0.3333333333333333	0.998001998001998	1.0	10	True	False	ORD	False
Q99877	15	2	156	170	9	0.3333333333333333	0.998001998001998	1.0	9	True	False	ORD	False
Q99877	15	2	157	171	8	0.3333333333333333	1.0	1.0	8	True	False	ORD	False
Q99877	15	2	158	172	7	0.3333333333333333	0.998001998001998	1.0	7	True	False	ORD	False
Q99878	15	2	1	15	6	0.0	0.7692307692307693	0.907797210614112	6	True	False	ORD	False
Q99878	15	2	2	16	7	0.0	0.7782217782217782	0.915797405514844	7	True	False	ORD	False
Q99878	15	2	3	17	6	0.0	0.7762237762237763	0.9142104548731056	6	True	False	ORD	False
Q99878	15	2	4	18	6	0.0	0.7662337662337663	0.9051203342112434	6	True	False	ORD	False
Q99878	15	2	5	19	5	0.0	0.7622377622377622	0.9015095698006133	5	True	False	ORD	False
Q99878	15	2	6	20	5	0.0	0.7752247752247752	0.9132885749523588	5	True	False	ORD	False
Q99878	15	2	7	21	4	0.0	0.7712287712287712	0.9098500114256064	4	True	False	ORD	False
Q99878	15	2	8	22	4	0.0	0.7782217782217782	0.915797405514844	4	True	False	ORD	False
Q99878	15	2	9	23	4	0.0	0.7822177822177823	0.9194749469202512	4	True	False	ORD	False
Q99878	15	2	10	24	4	0.0	0.7852147852147852	0.921817535294684	4	True	False	ORD	False
Q99878	15	2	11	25	3	0.0	0.7852147852147852	0.921817535294684	3	True	False	ORD	False
Q99878	15	2	12	26	2	0.0666666666666666	0.8201798201798202	0.9486249399154744	2	True	False	ORD	False
Q99878	15	2	26	40	2	0.1333333333333333	0.8481518481518482	0.9701368512311092	2	True	False	ORD	False
Q99878	15	2	27	41	3	0.0666666666666666	0.8161838161838162	0.945764530716786	3	True	False	ORD	False
Q99878	15	2	28	42	3	0.0666666666666666	0.8271728271728271	0.9535790699800308	3	True	False	ORD	False
Q99878	15	2	29	43	3	0.0666666666666666	0.8271728271728271	0.9535790699800308	3	True	False	ORD	False
Q99878	15	2	30	44	3	0.0666666666666666	0.8201798201798202	0.9486249399154744	3	True	False	ORD	False
Q99878	15	2	31	45	3	0.0666666666666666	0.8111888111888111	0.942148060959942	3	True	False	ORD	False
Q99878	15	2	32	46	3	0.0666666666666666	0.8061938061938062	0.9379460145342562	3	True	False	ORD	False
Q99878	15	2	33	47	3	0.0666666666666666	0.8031968031968032	0.9358514788379042	3	True	False	ORD	False
Q99878	15	2	34	48	3	0.0666666666666666	0.8121878121878122	0.9426861067692204	3	True	False	ORD	False
Q99878	15	2	35	49	3	0.0666666666666666	0.8131868131868132	0.9434307450790969	3	True	False	ORD	False
Q99878	15	2	36	50	3	0.0666666666666666	0.8111888111888111	0.942148060959942	3	True	False	ORD	False
Q99878	15	2	37	51	3	0.0666666666666666	0.8121878121878122	0.9426861067692204	3	True	False	ORD	False
Q99878	15	2	38	52	3	0.0	0.7892107892107892	0.9248119104381938	3	True	False	ORD	False
Q99878	15	2	39	53	3	0.0	0.7722277722277723	0.9108250145564412	3	True	False	ORD	False
Q99878	15	2	40	54	2	0.0	0.7672327672327672	0.9059963022269382	2	True	False	ORD	False
Q99878	15	2	66	80	2	0.0666666666666666	0.8401598401598401	0.9635530403006368	2	True	False	ORD	False
Q99878	15	2	67	81	2	0.0666666666666666	0.8391608391608392	0.9625118756521877	2	True	False	ORD	False
Q99878	15	2	68	82	2	0.0	0.7882117882117882	0.924154140046194	2	True	False	ORD	False
Q99878	15	2	69	83	2	0.0	0.7782217782217782	0.915797405514844	2	True	False	ORD	False
Q99878	15	2	70	84	2	0.0	0.7812187812187812	0.9186586414254044	2	True	False	ORD	False
Q99878	15	2	71	85	2	0.0	0.7852147852147852	0.921817535294684	2	True	False	ORD	False
Q99878	15	2	72	86	2	0.0	0.7852147852147852	0.921817535294684	2	True	False	ORD	False
Q99878	15	2	73	87	2	0.0	0.7792207792207793	0.916819723238981	2	True	False	ORD	False
Q99878	15	2	74	88	2	0.0	0.7842157842157842	0.9211056507602092	2	True	False	ORD	False
Q99878	15	2	75	89	2	0.0	0.7892107892107892	0.9248119104381938	2	True	False	ORD	False
Q99878	15	2	76	90	2	0.0	0.7892107892107892	0.9248119104381938	2	True	False	ORD	False
Q99878	15	2	77	91	2	0.0	0.7882117882117882	0.924154140046194	2	True	False	ORD	False
Q99878	15	2	78	92	2	0.0	0.7892107892107892	0.9248119104381938	2	True	False	ORD	False
Q99878	15	2	79	93	2	0.0	0.8041958041958042	0.936498698742246	2	True	False	ORD	False
Q99878	15	2	87	101	2	0.0	0.7982017982017982	0.9317796864789346	2	True	False	ORD	False
Q99878	15	2	88	102	3	0.0	0.7902097902097902	0.9253662980577738	3	True	False	ORD	False
Q99878	15	2	89	103	4	0.0	0.7872127872127872	0.9235982664887484	4	True	False	ORD	False
Q99878	15	2	90	104	4	0.0	0.7972027972027972	0.9310252800297047	4	True	False	ORD	False
Q99878	15	2	91	105	4	0.0	0.8011988011988012	0.9340904802226648	4	True	False	ORD	False
Q99878	15	2	92	106	4	0.0	0.8051948051948052	0.9371968641027678	4	True	False	ORD	False
Q99878	15	2	93	107	5	0.0666666666666666	0.8311688311688312	0.956410347146042	5	True	False	ORD	False
Q99878	15	2	94	108	5	0.0666666666666666	0.8131868131868132	0.9434307450790969	5	True	False	ORD	False
Q99878	15	2	95	109	5	0.0666666666666666	0.8201798201798202	0.9486249399154744	5	True	False	ORD	False
Q99878	15	2	96	110	5	0.0666666666666666	0.8231768231768232	0.9507372618629594	5	True	False	ORD	False
Q99878	15	2	97	111	5	0.0666666666666666	0.8051948051948052	0.9371968641027678	5	True	False	ORD	False
Q99878	15	2	98	112	5	0.0666666666666666	0.8091908091908092	0.940551796546512	5	True	False	ORD	False
Q99878	15	2	99	113	5	0.0666666666666666	0.8051948051948052	0.9371968641027678	5	True	False	ORD	False
Q99878	15	2	100	114	5	0.0666666666666666	0.8151848151848152	0.9450737040919877	5	True	False	ORD	False
Q99878	15	2	101	115	4	0.0666666666666666	0.8191808191808192	0.9479887644964924	4	True	False	ORD	False
Q99878	15	2	102	116	3	0.0666666666666666	0.8261738261738262	0.9528435842069226	3	True	False	ORD	False
Q99878	15	2	103	117	2	0.0666666666666666	0.8291708291708292	0.954891849355989	2	True	False	ORD	False
Q99878	15	2	113	127	2	0.0666666666666666	0.8081918081918081	0.9397009928397592	2	True	False	ORD	False
Q99878	15	2	114	128	3	0.0666666666666666	0.8171828171828172	0.946610444635461	3	True	False	ORD	False
Q99878	15	2	115	129	4	0.0666666666666666	0.8161838161838162	0.945764530716786	4	True	False	ORD	False
Q99878	15	2	116	130	5	0.1333333333333333	0.8411588411588412	0.9640180705096032	5	True	False	ORD	False
Q99878	15	2	117	131	6	0.2	0.8671328671328671	0.9867164523340424	6	True	False	ORD	False
Q99878	15	2	118	132	7	0.2	0.8621378621378621	0.9824621382179805	7	True	False	ORD	False
Q99878	15	2	119	133	7	0.2	0.8581418581418582	0.9791238157713896	7	True	False	ORD	False
Q99878	15	2	120	134	7	0.2666666666666666	0.8781218781218781	0.9972324776283256	7	True	False	ORD	False
Q99878	15	2	121	135	7	0.2	0.8481518481518482	0.9701368512311092	7	True	False	ORD	False
Q99878	15	2	122	136	7	0.2	0.8541458541458542	0.9752495382193106	7	True	False	ORD	False
Q99878	15	2	123	137	8	0.2	0.8541458541458542	0.9752495382193106	8	True	False	ORD	False
Q99878	15	2	124	138	9	0.2	0.8601398601398601	0.980873468721816	9	True	False	ORD	False
Q99878	15	2	125	139	9	0.2	0.8691308691308691	0.9887235764074296	9	True	False	ORD	False
Q99878	15	2	126	140	9	0.2	0.8741258741258742	0.9932286408097636	9	True	False	ORD	False
Q99879	15	2	1	15	8	0.1333333333333333	0.995004995004995	1.0	8	True	False	ORD	False
Q99879	15	2	2	16	8	0.2	0.997002997002997	1.0	8	True	False	ORD	False
Q99879	15	2	3	17	9	0.2	0.995004995004995	1.0	9	True	False	ORD	False
Q99879	15	2	4	18	9	0.1333333333333333	0.994005994005994	1.0	9	True	False	ORD	False
Q99879	15	2	5	19	10	0.1333333333333333	0.995004995004995	1.0	10	True	False	ORD	False
Q99879	15	2	6	20	11	0.1333333333333333	0.992007992007992	1.0	11	True	False	ORD	False
Q99879	15	2	7	21	11	0.1333333333333333	0.991008991008991	1.0	11	True	False	ORD	False
Q99879	15	2	8	22	11	0.1333333333333333	0.993006993006993	1.0	11	True	False	ORD	False
Q99879	15	2	9	23	10	0.1333333333333333	0.995004995004995	1.0	10	True	False	ORD	False
Q99879	15	2	10	24	10	0.1333333333333333	0.994005994005994	1.0	10	True	False	ORD	False
Q99879	15	2	11	25	10	0.1333333333333333	0.994005994005994	1.0	10	True	False	ORD	False
Q99879	15	2	12	26	10	0.1333333333333333	0.993006993006993	1.0	10	True	False	ORD	False
Q99879	15	2	13	27	10	0.1333333333333333	0.99000999000999	1.0	10	True	False	ORD	False
Q99879	15	2	14	28	11	0.1333333333333333	0.989010989010989	1.0	11	True	False	ORD	False
Q99879	15	2	15	29	12	0.1333333333333333	0.993006993006993	1.0	12	True	False	ORD	False
Q99879	15	2	16	30	13	0.0666666666666666	0.991008991008991	1.0	13	True	False	ORD	False
Q99879	15	2	17	31	14	0.0	0.989010989010989	1.0	14	True	False	ORD	False
Q99879	15	2	18	32	13	0.0	0.984015984015984	1.0	13	True	False	ORD	False
Q99879	15	2	19	33	12	0.0	0.985014985014985	1.0	12	True	False	ORD	False
Q99879	15	2	20	34	11	0.0	0.988011988011988	1.0	11	True	False	ORD	False
Q99879	15	2	21	35	11	0.0	0.984015984015984	1.0	11	True	False	ORD	False
Q99879	15	2	22	36	11	0.0	0.986013986013986	1.0	11	True	False	ORD	False
Q99879	15	2	23	37	11	0.0	0.985014985014985	1.0	11	True	False	ORD	False
Q99879	15	2	24	38	12	0.0	0.984015984015984	1.0	12	True	False	ORD	False
Q99879	15	2	25	39	12	0.0	0.983016983016983	1.0	12	True	False	ORD	False
Q99879	15	2	26	40	12	0.0	0.981018981018981	1.0	12	True	False	ORD	False
Q99879	15	2	27	41	11	0.0666666666666666	0.983016983016983	1.0	11	True	False	ORD	False
Q99879	15	2	28	42	10	0.0666666666666666	0.988011988011988	1.0	10	True	False	ORD	False
Q99879	15	2	29	43	10	0.0666666666666666	0.986013986013986	1.0	10	True	False	ORD	False
Q99879	15	2	30	44	10	0.0666666666666666	0.987012987012987	1.0	10	True	False	ORD	False
Q99879	15	2	31	45	10	0.0666666666666666	0.988011988011988	1.0	10	True	False	ORD	False
Q99879	15	2	32	46	10	0.0666666666666666	0.993006993006993	1.0	10	True	False	ORD	False
Q99879	15	2	33	47	10	0.0666666666666666	0.987012987012987	1.0	10	True	False	ORD	False
Q99879	15	2	34	48	10	0.0666666666666666	0.989010989010989	1.0	10	True	False	ORD	False
Q99879	15	2	35	49	10	0.0666666666666666	0.99000999000999	1.0	10	True	False	ORD	False
Q99879	15	2	36	50	9	0.0666666666666666	0.987012987012987	1.0	9	True	False	ORD	False
Q99879	15	2	37	51	8	0.0666666666666666	0.989010989010989	1.0	8	True	False	ORD	False
Q99879	15	2	38	52	7	0.0666666666666666	0.993006993006993	1.0	7	True	False	ORD	False
Q99879	15	2	39	53	6	0.0666666666666666	0.989010989010989	1.0	6	True	False	ORD	False
Q99879	15	2	40	54	5	0.0666666666666666	0.99000999000999	1.0	5	True	False	ORD	False
Q99879	15	2	41	55	4	0.0666666666666666	0.993006993006993	1.0	4	True	False	ORD	False
Q99879	15	2	42	56	5	0.0	0.992007992007992	1.0	5	True	False	ORD	False
Q99879	15	2	43	57	6	0.0	0.984015984015984	1.0	6	True	False	ORD	False
Q99879	15	2	44	58	6	0.0	0.977022977022977	1.0	6	True	False	ORD	False
Q99879	15	2	45	59	6	0.0	0.981018981018981	1.0	6	True	False	ORD	False
Q99879	15	2	46	60	6	0.0	0.977022977022977	1.0	6	True	False	ORD	False
Q99879	15	2	47	61	5	0.0	0.982017982017982	1.0	5	True	False	ORD	False
Q99879	15	2	48	62	5	0.0	0.978021978021978	1.0	5	True	False	ORD	False
Q99879	15	2	49	63	5	0.0666666666666666	0.983016983016983	1.0	5	True	False	ORD	False
Q99879	15	2	50	64	5	0.0666666666666666	0.985014985014985	1.0	5	True	False	ORD	False
Q99879	15	2	51	65	5	0.0666666666666666	0.986013986013986	1.0	5	True	False	ORD	False
Q99879	15	2	52	66	5	0.0666666666666666	0.988011988011988	1.0	5	True	False	ORD	False
Q99879	15	2	53	67	5	0.0666666666666666	0.991008991008991	1.0	5	True	False	ORD	False
Q99879	15	2	54	68	5	0.0666666666666666	0.988011988011988	1.0	5	True	False	ORD	False
Q99879	15	2	55	69	6	0.1333333333333333	0.994005994005994	1.0	6	True	False	ORD	False
Q99879	15	2	56	70	7	0.2	0.994005994005994	1.0	7	True	False	ORD	False
Q99879	15	2	57	71	7	0.2666666666666666	0.995004995004995	1.0	7	True	False	ORD	False
Q99879	15	2	58	72	6	0.2666666666666666	0.997002997002997	1.0	6	True	False	ORD	False
Q99879	15	2	59	73	5	0.2666666666666666	0.998001998001998	1.0	5	True	False	ORD	False
Q99879	15	2	60	74	5	0.2666666666666666	0.996003996003996	1.0	5	True	False	ORD	False
Q99879	15	2	61	75	5	0.2666666666666666	0.997002997002997	1.0	5	True	False	ORD	False
Q99879	15	2	62	76	5	0.2666666666666666	0.996003996003996	1.0	5	True	False	ORD	False
Q99879	15	2	63	77	5	0.2666666666666666	0.995004995004995	1.0	5	True	False	ORD	False
Q99879	15	2	64	78	5	0.2	0.993006993006993	1.0	5	True	False	ORD	False
Q99879	15	2	65	79	5	0.2	0.994005994005994	1.0	5	True	False	ORD	False
Q99879	15	2	66	80	5	0.2	0.995004995004995	1.0	5	True	False	ORD	False
Q99879	15	2	67	81	5	0.2	0.995004995004995	1.0	5	True	False	ORD	False
Q99879	15	2	68	82	5	0.2	0.995004995004995	1.0	5	True	False	ORD	False
Q99879	15	2	69	83	5	0.2	0.996003996003996	1.0	5	True	False	ORD	False
Q99879	15	2	70	84	4	0.1333333333333333	0.995004995004995	1.0	4	True	False	ORD	False
Q99879	15	2	71	85	3	0.1333333333333333	0.992007992007992	1.0	3	True	False	ORD	False
Q99879	15	2	72	86	3	0.0666666666666666	0.992007992007992	1.0	3	True	False	ORD	False
Q99879	15	2	73	87	3	0.0666666666666666	0.995004995004995	1.0	3	True	False	ORD	False
Q99879	15	2	74	88	3	0.0666666666666666	0.993006993006993	1.0	3	True	False	ORD	False
Q99879	15	2	75	89	2	0.0666666666666666	0.992007992007992	1.0	2	True	False	ORD	False
Q99879	15	2	101	115	2	0.0	0.984015984015984	1.0	2	True	False	ORD	False
Q99879	15	2	102	116	3	0.0	0.982017982017982	1.0	3	True	False	ORD	False
Q99879	15	2	103	117	3	0.0	0.978021978021978	1.0	3	True	False	ORD	False
Q99879	15	2	104	118	3	0.0	0.98001998001998	1.0	3	True	False	ORD	False
Q99879	15	2	105	119	3	0.0	0.982017982017982	1.0	3	True	False	ORD	False
Q99879	15	2	106	120	3	0.0	0.981018981018981	1.0	3	True	False	ORD	False
Q99879	15	2	107	121	3	0.0	0.982017982017982	1.0	3	True	False	ORD	False
Q99879	15	2	108	122	3	0.0	0.982017982017982	1.0	3	True	False	ORD	False
Q99879	15	2	109	123	3	0.0666666666666666	0.982017982017982	1.0	3	True	False	ORD	False
Q99879	15	2	110	124	3	0.0666666666666666	0.983016983016983	1.0	3	True	False	ORD	False
Q99879	15	2	111	125	3	0.0666666666666666	0.986013986013986	1.0	3	True	False	ORD	False
Q99879	15	2	112	126	3	0.0666666666666666	0.983016983016983	1.0	3	True	False	ORD	False
Q99879	15	2	113	127	3	0.0666666666666666	0.977022977022977	1.0	3	True	False	ORD	False
Q99879	15	2	114	128	3	0.0666666666666666	0.9790209790209792	1.0	3	True	False	ORD	False
Q99879	15	2	115	129	2	0.0666666666666666	0.978021978021978	1.0	2	True	False	ORD	False
Q99879	15	2	126	140	2	0.0	0.989010989010989	1.0	2	True	False	ORD	False
Q99879	15	2	127	141	3	0.0	0.987012987012987	1.0	3	True	False	ORD	False
Q99879	15	2	128	142	3	0.0	0.986013986013986	1.0	3	True	False	ORD	False
Q99879	15	2	129	143	3	0.0	0.988011988011988	1.0	3	True	False	ORD	False
Q99879	15	2	130	144	3	0.0	0.988011988011988	1.0	3	True	False	ORD	False
Q99879	15	2	131	145	3	0.0	0.983016983016983	1.0	3	True	False	ORD	False
Q99879	15	2	132	146	3	0.0	0.983016983016983	1.0	3	True	False	ORD	False
Q99879	15	2	133	147	3	0.0	0.983016983016983	1.0	3	True	False	ORD	False
Q99879	15	2	134	148	3	0.0	0.985014985014985	1.0	3	True	False	ORD	False
Q99879	15	2	135	149	4	0.0666666666666666	0.987012987012987	1.0	4	True	False	ORD	False
Q99879	15	2	136	150	5	0.1333333333333333	0.986013986013986	1.0	5	True	False	ORD	False
Q99879	15	2	137	151	6	0.2	0.988011988011988	1.0	6	True	False	ORD	False
Q99879	15	2	138	152	7	0.2666666666666666	0.993006993006993	1.0	7	True	False	ORD	False
Q99879	15	2	139	153	8	0.3333333333333333	0.996003996003996	1.0	8	True	False	ORD	False
Q99879	15	2	140	154	8	0.4	0.999000999000999	1.0	8	True	False	ORD	False
Q99879	15	2	141	155	7	0.4	0.999000999000999	1.0	7	True	False	ORD	False
Q99879	15	2	142	156	6	0.4	0.999000999000999	1.0	6	True	False	ORD	False
Q99879	15	2	143	157	6	0.4	0.999000999000999	1.0	6	True	False	ORD	False
Q99879	15	2	144	158	7	0.4	0.999000999000999	1.0	7	True	False	ORD	False
Q99879	15	2	145	159	8	0.4	0.997002997002997	1.0	8	True	False	ORD	False
Q99879	15	2	146	160	9	0.4	0.998001998001998	1.0	9	True	False	ORD	False
Q99879	15	2	147	161	10	0.4	0.999000999000999	1.0	10	True	False	ORD	False
Q99879	15	2	148	162	11	0.4	1.0	1.0	11	True	False	ORD	False
Q99879	15	2	149	163	11	0.4	1.0	1.0	11	True	False	ORD	False
Q99879	15	2	150	164	10	0.3333333333333333	0.998001998001998	1.0	10	True	False	ORD	False
Q99879	15	2	151	165	9	0.2666666666666666	0.998001998001998	1.0	9	True	False	ORD	False
Q99879	15	2	152	166	8	0.2	0.998001998001998	1.0	8	True	False	ORD	False
Q99879	15	2	153	167	7	0.1333333333333333	0.995004995004995	1.0	7	True	False	ORD	False
Q99880	15	2	1	15	8	0.2	0.993006993006993	1.0	8	True	False	ORD	False
Q99880	15	2	2	16	8	0.1333333333333333	0.994005994005994	1.0	8	True	False	ORD	False
Q99880	15	2	3	17	9	0.1333333333333333	0.996003996003996	1.0	9	True	False	ORD	False
Q99880	15	2	4	18	9	0.1333333333333333	0.996003996003996	1.0	9	True	False	ORD	False
Q99880	15	2	5	19	10	0.1333333333333333	0.997002997002997	1.0	10	True	False	ORD	False
Q99880	15	2	6	20	11	0.0666666666666666	0.996003996003996	1.0	11	True	False	ORD	False
Q99880	15	2	7	21	11	0.0666666666666666	0.995004995004995	1.0	11	True	False	ORD	False
Q99880	15	2	8	22	11	0.0666666666666666	0.994005994005994	1.0	11	True	False	ORD	False
Q99880	15	2	9	23	11	0.0666666666666666	0.993006993006993	1.0	11	True	False	ORD	False
Q99880	15	2	10	24	10	0.0666666666666666	0.996003996003996	1.0	10	True	False	ORD	False
Q99880	15	2	11	25	10	0.1333333333333333	0.996003996003996	1.0	10	True	False	ORD	False
Q99880	15	2	12	26	10	0.1333333333333333	0.996003996003996	1.0	10	True	False	ORD	False
Q99880	15	2	13	27	10	0.0666666666666666	0.997002997002997	1.0	10	True	False	ORD	False
Q99880	15	2	14	28	11	0.0666666666666666	0.996003996003996	1.0	11	True	False	ORD	False
Q99880	15	2	15	29	12	0.0666666666666666	0.999000999000999	1.0	12	True	False	ORD	False
Q99880	15	2	16	30	13	0.0666666666666666	1.0	1.0	13	True	False	ORD	False
Q99880	15	2	17	31	14	0.0666666666666666	0.996003996003996	1.0	14	True	False	ORD	False
Q99880	15	2	18	32	14	0.0666666666666666	0.996003996003996	1.0	14	True	False	ORD	False
Q99880	15	2	19	33	14	0.0666666666666666	0.995004995004995	1.0	14	True	False	ORD	False
Q99880	15	2	20	34	13	0.0666666666666666	0.996003996003996	1.0	13	True	False	ORD	False
Q99880	15	2	21	35	12	0.0666666666666666	0.994005994005994	1.0	12	True	False	ORD	False
